,Zone,Year,Month,Mean Temp (°C),Total Precip (mm)
0,Cariboo_Quesnel,2015,5,12.893333333333333,14.000000000000002
0,Cariboo_Quesnel,2015,4,6.55,15.4
0,Cariboo_Quesnel,2015,3,4.116129032258065,43.7
0,Cariboo_Quesnel,2015,2,-1.7428571428571427,31.7
0,Cariboo_Quesnel,2015,1,-3.5068965517241386,46.3
0,Cariboo_Quesnel,2014,12,-4.219354838709678,32.5
0,Cariboo_Quesnel,2014,11,-3.5793103448275865,58.50000000000001
0,Cariboo_Quesnel,2014,10,9.075862068965515,39.400000000000006
0,Cariboo_Quesnel,2014,9,12.096666666666664,15.200000000000001
0,Cariboo_Quesnel,2014,8,17.161538461538463,28.099999999999998
0,Cariboo_Quesnel,2014,7,18.236666666666668,65.0
0,Cariboo_Quesnel,2014,6,14.1,41.7
0,Cariboo_Quesnel,2014,5,11.520689655172415,52.80000000000001
0,Cariboo_Quesnel,2014,4,6.1521739130434785,25.999999999999996
0,Cariboo_Quesnel,2014,3,-3.67,9.5
0,Cariboo_Quesnel,2014,2,-11.424999999999999,7.7
0,Cariboo_Quesnel,2014,1,-3.93,39.89999999999999
0,Cariboo_Quesnel,2013,12,-5.94516129032258,66.70000000000002
0,Cariboo_Quesnel,2013,11,-1.7133333333333336,47.9
0,Cariboo_Quesnel,2013,10,5.4448275862068956,49.599999999999994
0,Cariboo_Quesnel,2013,9,13.533333333333333,42.2
0,Cariboo_Quesnel,2013,8,18.74137931034483,28.299999999999997
0,Cariboo_Quesnel,2013,7,17.22758620689655,13.4
0,Cariboo_Quesnel,2013,6,15.310344827586206,36.9
0,Cariboo_Quesnel,2013,5,11.943333333333333,53.2
0,Cariboo_Quesnel,2013,4,5.058620689655173,56.2
0,Cariboo_Quesnel,2013,3,0.3533333333333334,20.0
0,Cariboo_Quesnel,2013,2,-0.4518518518518519,22.1
0,Cariboo_Quesnel,2013,1,-7.825806451612902,31.3
0,Cariboo_Quesnel,2012,12,-7.554838709677419,47.70000000000001
0,Cariboo_Quesnel,2012,11,-1.3266666666666669,13.7
0,Cariboo_Quesnel,2012,10,3.1709677419354843,60.99999999999999
0,Cariboo_Quesnel,2012,9,12.278571428571428,16.6
0,Cariboo_Quesnel,2012,8,16.662962962962965,33.1
0,Cariboo_Quesnel,2012,7,18.071428571428573,38.9
0,Cariboo_Quesnel,2012,6,13.992857142857144,70.0
0,Cariboo_Quesnel,2012,5,9.890322580645163,28.5
0,Cariboo_Quesnel,2012,4,6.006666666666669,40.099999999999994
0,Cariboo_Quesnel,2012,3,1.6866666666666665,17.8
0,Cariboo_Quesnel,2012,2,-4.017241379310344,18.200000000000003
0,Cariboo_Quesnel,2012,1,-6.861290322580644,29.7
0,Cariboo_Quesnel,2011,12,-4.07741935483871,53.00000000000001
0,Cariboo_Quesnel,2011,11,-1.596296296296296,25.900000000000002
0,Cariboo_Quesnel,2011,10,5.093548387096774,3.4
0,Cariboo_Quesnel,2011,9,12.313333333333334,27.400000000000002
0,Cariboo_Quesnel,2011,8,14.983333333333333,20.200000000000003
0,Cariboo_Quesnel,2011,7,14.793548387096772,97.30000000000001
0,Cariboo_Quesnel,2011,6,13.674074074074076,53.70000000000001
0,Cariboo_Quesnel,2011,5,9.93478260869565,85.60000000000001
0,Cariboo_Quesnel,2011,4,3.8862068965517236,5.500000000000001
0,Cariboo_Quesnel,2011,3,-0.7483870967741936,22.4
0,Cariboo_Quesnel,2011,2,-8.467857142857143,21.099999999999994
0,Cariboo_Quesnel,2011,1,-8.680645161290322,61.00000000000001
0,Cariboo_Quesnel,2010,12,-5.293333333333333,6.1000000000000005
0,Cariboo_Quesnel,2010,11,-3.853333333333333,26.0
0,Cariboo_Quesnel,2010,10,7.555172413793103,22.399999999999995
0,Cariboo_Quesnel,2010,9,10.706666666666669,52.5
0,Cariboo_Quesnel,2010,8,16.325806451612902,72.39999999999999
0,Cariboo_Quesnel,2010,7,16.850000000000005,20.4
0,Cariboo_Quesnel,2010,6,13.948275862068964,28.3
0,Cariboo_Quesnel,2010,5,9.893103448275863,19.800000000000004
0,Cariboo_Quesnel,2010,4,6.23103448275862,20.899999999999995
0,Cariboo_Quesnel,2010,3,4.36,5.1
0,Cariboo_Quesnel,2010,2,-0.5730769230769229,1.5
0,Cariboo_Quesnel,2010,1,-4.3533333333333335,12.200000000000001
0,Cariboo_Quesnel,2009,12,-13.303333333333333,16.9
0,Cariboo_Quesnel,2009,11,1.4933333333333332,26.299999999999997
0,Cariboo_Quesnel,2009,10,3.429032258064516,55.900000000000006
0,Cariboo_Quesnel,2009,9,13.499999999999998,39.1
0,Cariboo_Quesnel,2009,8,18.339999999999996,0.0
0,Cariboo_Quesnel,2009,7,,0.0
0,Cariboo_Quesnel,2009,6,,0.0
0,Cariboo_Quesnel,2009,5,,0.0
0,Cariboo_Quesnel,2009,4,,0.0
0,Cariboo_Quesnel,2009,3,,0.0
0,Cariboo_Quesnel,2009,2,,0.0
0,Cariboo_Quesnel,2009,1,,0.0
0,Cariboo_Quesnel,2008,12,-11.154838709677419,78.5
0,Cariboo_Quesnel,2008,11,1.9310344827586208,54.5
0,Cariboo_Quesnel,2008,10,5.103225806451613,39.0
0,Cariboo_Quesnel,2008,9,10.966666666666669,21.5
0,Cariboo_Quesnel,2008,8,16.07,72.0
0,Cariboo_Quesnel,2008,7,16.150000000000002,53.0
0,Cariboo_Quesnel,2008,6,13.655172413793103,36.5
0,Cariboo_Quesnel,2008,5,11.693548387096774,64.5
0,Cariboo_Quesnel,2008,4,3.1899999999999995,15.0
0,Cariboo_Quesnel,2008,3,0.4366666666666667,27.0
0,Cariboo_Quesnel,2008,2,-4.762068965517241,39.5
0,Cariboo_Quesnel,2008,1,-8.761290322580646,29.0
5479,Cariboo_Quesnel,2023,1,-3.6,0.0
5480,Cariboo_Quesnel,2023,1,-3.8,0.0
5481,Cariboo_Quesnel,2023,1,-6.2,0.0
5482,Cariboo_Quesnel,2023,1,-11.5,0.0
5483,Cariboo_Quesnel,2023,1,-10.7,0.3
5484,Cariboo_Quesnel,2023,1,-2.7,0.0
5485,Cariboo_Quesnel,2023,1,2.6,0.0
5486,Cariboo_Quesnel,2023,1,0.8,3.0
5487,Cariboo_Quesnel,2023,1,-0.9,0.3
5488,Cariboo_Quesnel,2023,1,-2.8,0.0
5489,Cariboo_Quesnel,2023,1,-5.2,0.0
5490,Cariboo_Quesnel,2023,1,-0.8,0.6
5491,Cariboo_Quesnel,2023,1,4.9,0.0
5492,Cariboo_Quesnel,2023,1,-0.2,0.0
5493,Cariboo_Quesnel,2023,1,-2.4,0.0
5494,Cariboo_Quesnel,2023,1,-0.7,0.0
5495,Cariboo_Quesnel,2023,1,-0.3,0.0
5496,Cariboo_Quesnel,2023,1,1.5,1.7
5497,Cariboo_Quesnel,2023,1,-3.5,3.2
5498,Cariboo_Quesnel,2023,1,-0.2,10.9
5499,Cariboo_Quesnel,2023,1,-1.2,3.9
5500,Cariboo_Quesnel,2023,1,-8.5,0.4
5501,Cariboo_Quesnel,2023,1,-1.5,1.8
5502,Cariboo_Quesnel,2023,1,-3.1,4.3
5503,Cariboo_Quesnel,2023,1,-0.4,0.0
5504,Cariboo_Quesnel,2023,1,0.6,8.2
5505,Cariboo_Quesnel,2023,1,0.8,0.0
5506,Cariboo_Quesnel,2023,1,-8.5,0.0
5507,Cariboo_Quesnel,2023,1,-18.9,0.0
5508,Cariboo_Quesnel,2023,1,-15.4,0.3
5509,Cariboo_Quesnel,2023,1,-5.5,14.1
5510,Cariboo_Quesnel,2023,2,-2.2,20.3
5511,Cariboo_Quesnel,2023,2,0.4,1.9
5512,Cariboo_Quesnel,2023,2,-0.1,0.0
5513,Cariboo_Quesnel,2023,2,1.1,0.0
5514,Cariboo_Quesnel,2023,2,3.4,0.1
5515,Cariboo_Quesnel,2023,2,3.2,0.1
5516,Cariboo_Quesnel,2023,2,1.2,4.3
5517,Cariboo_Quesnel,2023,2,0.4,0.0
5518,Cariboo_Quesnel,2023,2,2.7,2.7
5519,Cariboo_Quesnel,2023,2,2.6,0.0
5520,Cariboo_Quesnel,2023,2,0.2,1.9
5521,Cariboo_Quesnel,2023,2,4.0,4.7
5522,Cariboo_Quesnel,2023,2,1.0,0.0
5523,Cariboo_Quesnel,2023,2,-5.5,0.0
5524,Cariboo_Quesnel,2023,2,-5.4,5.8
5525,Cariboo_Quesnel,2023,2,-2.8,0.6
5526,Cariboo_Quesnel,2023,2,-4.1,3.7
5527,Cariboo_Quesnel,2023,2,-1.9,0.3
5528,Cariboo_Quesnel,2023,2,0.8,10.9
5529,Cariboo_Quesnel,2023,2,-0.8,9.2
5530,Cariboo_Quesnel,2023,2,-8.5,0.4
5531,Cariboo_Quesnel,2023,2,-17.2,0.0
5532,Cariboo_Quesnel,2023,2,-18.5,0.0
5533,Cariboo_Quesnel,2023,2,-21.9,1.0
5534,Cariboo_Quesnel,2023,2,-9.0,19.5
5535,Cariboo_Quesnel,2023,2,-8.2,6.3
5536,Cariboo_Quesnel,2023,2,-10.6,0.0
5537,Cariboo_Quesnel,2023,2,-7.4,0.0
5538,Cariboo_Quesnel,2023,3,-6.2,4.0
5539,Cariboo_Quesnel,2023,3,-0.4,0.0
5540,Cariboo_Quesnel,2023,3,-4.2,0.0
5541,Cariboo_Quesnel,2023,3,-8.5,0.0
5542,Cariboo_Quesnel,2023,3,-9.4,0.0
5543,Cariboo_Quesnel,2023,3,-12.6,0.2
5544,Cariboo_Quesnel,2023,3,-9.5,0.0
5545,Cariboo_Quesnel,2023,3,-8.0,0.0
5546,Cariboo_Quesnel,2023,3,-8.8,0.0
5547,Cariboo_Quesnel,2023,3,-6.5,0.0
5548,Cariboo_Quesnel,2023,3,-6.4,0.0
5549,Cariboo_Quesnel,2023,3,-1.9,0.0
5550,Cariboo_Quesnel,2023,3,-1.3,0.4
5551,Cariboo_Quesnel,2023,3,-2.7,0.0
5552,Cariboo_Quesnel,2023,3,-0.2,0.0
5553,Cariboo_Quesnel,2023,3,-4.1,0.0
5554,Cariboo_Quesnel,2023,3,-2.4,0.0
5555,Cariboo_Quesnel,2023,3,1.7,0.0
5556,Cariboo_Quesnel,2023,3,0.3,0.0
5557,Cariboo_Quesnel,2023,3,2.0,0.0
5558,Cariboo_Quesnel,2023,3,0.4,0.0
5559,Cariboo_Quesnel,2023,3,1.9,0.0
5560,Cariboo_Quesnel,2023,3,1.6,0.0
5561,Cariboo_Quesnel,2023,3,1.7,0.0
5562,Cariboo_Quesnel,2023,3,3.4,0.8
5563,Cariboo_Quesnel,2023,3,2.0,0.1
5564,Cariboo_Quesnel,2023,3,0.5,0.0
5565,Cariboo_Quesnel,2023,3,-1.8,0.0
5566,Cariboo_Quesnel,2023,3,-0.2,0.0
5567,Cariboo_Quesnel,2023,3,1.3,0.0
5568,Cariboo_Quesnel,2023,3,0.7,0.0
5569,Cariboo_Quesnel,2023,4,2.0,0.0
5570,Cariboo_Quesnel,2023,4,0.1,0.0
5571,Cariboo_Quesnel,2023,4,-1.1,0.0
5572,Cariboo_Quesnel,2023,4,-0.8,0.0
5573,Cariboo_Quesnel,2023,4,0.4,0.0
5574,Cariboo_Quesnel,2023,4,6.9,0.0
5575,Cariboo_Quesnel,2023,4,8.0,0.0
5576,Cariboo_Quesnel,2023,4,6.5,0.0
5577,Cariboo_Quesnel,2023,4,8.9,0.0
5578,Cariboo_Quesnel,2023,4,7.1,0.0
5579,Cariboo_Quesnel,2023,4,6.3,2.5
5580,Cariboo_Quesnel,2023,4,5.1,0.3
5581,Cariboo_Quesnel,2023,4,3.2,0.0
5582,Cariboo_Quesnel,2023,4,2.8,0.0
5583,Cariboo_Quesnel,2023,4,7.9,0.0
5584,Cariboo_Quesnel,2023,4,10.1,0.0
5585,Cariboo_Quesnel,2023,4,5.6,5.4
5586,Cariboo_Quesnel,2023,4,5.8,0.6
5587,Cariboo_Quesnel,2023,4,4.5,0.0
5588,Cariboo_Quesnel,2023,4,4.0,0.3
5589,Cariboo_Quesnel,2023,4,6.5,0.0
5590,Cariboo_Quesnel,2023,4,6.9,0.0
5591,Cariboo_Quesnel,2023,4,9.1,10.3
5592,Cariboo_Quesnel,2023,4,9.3,2.1
5593,Cariboo_Quesnel,2023,4,8.4,0.0
5594,Cariboo_Quesnel,2023,4,9.4,0.9
5595,Cariboo_Quesnel,2023,4,7.7,0.0
5596,Cariboo_Quesnel,2023,4,11.8,0.0
5597,Cariboo_Quesnel,2023,4,13.9,0.0
5598,Cariboo_Quesnel,2023,4,14.4,0.7
5599,Cariboo_Quesnel,2023,5,13.1,5.0
5600,Cariboo_Quesnel,2023,5,13.3,0.0
5601,Cariboo_Quesnel,2023,5,14.9,0.0
5602,Cariboo_Quesnel,2023,5,17.2,0.0
5603,Cariboo_Quesnel,2023,5,17.8,0.0
5604,Cariboo_Quesnel,2023,5,11.8,2.6
5605,Cariboo_Quesnel,2023,5,10.7,1.1
5606,Cariboo_Quesnel,2023,5,11.5,0.7
5607,Cariboo_Quesnel,2023,5,10.7,0.0
5608,Cariboo_Quesnel,2023,5,12.6,0.0
5609,Cariboo_Quesnel,2023,5,14.2,0.0
5610,Cariboo_Quesnel,2023,5,14.1,0.0
5611,Cariboo_Quesnel,2023,5,17.2,0.0
5612,Cariboo_Quesnel,2023,5,18.6,0.0
5613,Cariboo_Quesnel,2023,5,18.9,0.0
5614,Cariboo_Quesnel,2023,5,17.7,0.0
5615,Cariboo_Quesnel,2023,5,16.8,0.0
5616,Cariboo_Quesnel,2023,5,13.5,0.0
5617,Cariboo_Quesnel,2023,5,17.4,0.0
5618,Cariboo_Quesnel,2023,5,17.9,0.3
5619,Cariboo_Quesnel,2023,5,16.1,0.0
5620,Cariboo_Quesnel,2023,5,11.2,0.9
5621,Cariboo_Quesnel,2023,5,9.1,13.3
5622,Cariboo_Quesnel,2023,5,14.3,1.3
5623,Cariboo_Quesnel,2023,5,15.6,0.0
5624,Cariboo_Quesnel,2023,5,16.8,0.0
5625,Cariboo_Quesnel,2023,5,18.8,0.0
5626,Cariboo_Quesnel,2023,5,16.5,0.0
5627,Cariboo_Quesnel,2023,5,13.0,0.0
5628,Cariboo_Quesnel,2023,5,12.2,0.1
5629,Cariboo_Quesnel,2023,5,9.3,0.0
5630,Cariboo_Quesnel,2023,6,10.7,0.0
5631,Cariboo_Quesnel,2023,6,13.9,0.0
5632,Cariboo_Quesnel,2023,6,16.2,0.0
5633,Cariboo_Quesnel,2023,6,14.0,0.0
5634,Cariboo_Quesnel,2023,6,10.8,0.0
5635,Cariboo_Quesnel,2023,6,12.5,0.0
5636,Cariboo_Quesnel,2023,6,16.6,0.0
5637,Cariboo_Quesnel,2023,6,19.4,0.0
5638,Cariboo_Quesnel,2023,6,18.8,0.0
5639,Cariboo_Quesnel,2023,6,16.5,5.9
5640,Cariboo_Quesnel,2023,6,19.6,0.0
5641,Cariboo_Quesnel,2023,6,17.5,0.0
5642,Cariboo_Quesnel,2023,6,14.3,1.8
5643,Cariboo_Quesnel,2023,6,14.8,0.1
5646,Cariboo_Quesnel,2023,6,9.7,0.3
5647,Cariboo_Quesnel,2023,6,9.1,0.8
5648,Cariboo_Quesnel,2023,6,12.1,1.4
5649,Cariboo_Quesnel,2023,6,12.5,0.4
5650,Cariboo_Quesnel,2023,6,17.6,2.1
5651,Cariboo_Quesnel,2023,6,18.2,0.0
5652,Cariboo_Quesnel,2023,6,18.2,0.0
5653,Cariboo_Quesnel,2023,6,20.6,0.3
5654,Cariboo_Quesnel,2023,6,19.8,0.0
5655,Cariboo_Quesnel,2023,6,19.3,0.0
5656,Cariboo_Quesnel,2023,6,19.9,0.0
5657,Cariboo_Quesnel,2023,6,22.2,0.0
5658,Cariboo_Quesnel,2023,6,19.5,8.9
5659,Cariboo_Quesnel,2023,6,18.6,0.0
5660,Cariboo_Quesnel,2023,7,14.2,2.0
5661,Cariboo_Quesnel,2023,7,14.1,0.0
5662,Cariboo_Quesnel,2023,7,14.7,0.0
5663,Cariboo_Quesnel,2023,7,16.9,0.0
5664,Cariboo_Quesnel,2023,7,18.8,0.0
5665,Cariboo_Quesnel,2023,7,19.8,0.0
5666,Cariboo_Quesnel,2023,7,21.5,0.0
5667,Cariboo_Quesnel,2023,7,22.3,0.0
5668,Cariboo_Quesnel,2023,7,23.1,0.0
5669,Cariboo_Quesnel,2023,7,21.4,0.0
5670,Cariboo_Quesnel,2023,7,19.1,0.0
5671,Cariboo_Quesnel,2023,7,17.1,0.0
5672,Cariboo_Quesnel,2023,7,14.4,0.0
5673,Cariboo_Quesnel,2023,7,13.9,0.0
5674,Cariboo_Quesnel,2023,7,17.7,9.0
5675,Cariboo_Quesnel,2023,7,19.8,0.0
5676,Cariboo_Quesnel,2023,7,15.8,5.7
5677,Cariboo_Quesnel,2023,7,15.6,0.0
5678,Cariboo_Quesnel,2023,7,19.3,0.0
5679,Cariboo_Quesnel,2023,7,23.5,0.0
5680,Cariboo_Quesnel,2023,7,21.1,0.0
5681,Cariboo_Quesnel,2023,7,19.5,0.8
5682,Cariboo_Quesnel,2023,7,16.2,0.0
5683,Cariboo_Quesnel,2023,7,19.3,5.0
5684,Cariboo_Quesnel,2023,7,13.6,3.3
5685,Cariboo_Quesnel,2023,7,16.3,0.1
5686,Cariboo_Quesnel,2023,7,13.7,2.8
5687,Cariboo_Quesnel,2023,7,17.7,0.0
5688,Cariboo_Quesnel,2023,7,17.7,4.4
5689,Cariboo_Quesnel,2023,7,18.1,0.0
5690,Cariboo_Quesnel,2023,7,16.8,0.0
5691,Cariboo_Quesnel,2023,8,16.5,0.0
5692,Cariboo_Quesnel,2023,8,16.5,0.7
5693,Cariboo_Quesnel,2023,8,17.2,0.0
11323,Cariboo_CentralCariboo,2023,1,-4.1,0.0
11324,Cariboo_CentralCariboo,2023,1,-4.1,0.0
11325,Cariboo_CentralCariboo,2023,1,-7.2,0.0
11326,Cariboo_CentralCariboo,2023,1,-6.9,0.0
11327,Cariboo_CentralCariboo,2023,1,-0.5,0.2
11328,Cariboo_CentralCariboo,2023,1,2.9,0.0
11330,Cariboo_CentralCariboo,2023,1,0.7,2.6
11331,Cariboo_CentralCariboo,2023,1,-0.2,0.0
11332,Cariboo_CentralCariboo,2023,1,-0.6,0.0
11333,Cariboo_CentralCariboo,2023,1,-1.6,0.0
11334,Cariboo_CentralCariboo,2023,1,2.1,0.0
11335,Cariboo_CentralCariboo,2023,1,5.3,0.0
11336,Cariboo_CentralCariboo,2023,1,1.9,0.0
11338,Cariboo_CentralCariboo,2023,1,-2.4,0.0
11339,Cariboo_CentralCariboo,2023,1,-0.5,0.0
11340,Cariboo_CentralCariboo,2023,1,-0.3,0.8
11341,Cariboo_CentralCariboo,2023,1,-6.4,0.2
11342,Cariboo_CentralCariboo,2023,1,-3.1,3.2
11343,Cariboo_CentralCariboo,2023,1,-2.9,4.0
11344,Cariboo_CentralCariboo,2023,1,-7.3,0.0
11345,Cariboo_CentralCariboo,2023,1,-5.2,0.0
11346,Cariboo_CentralCariboo,2023,1,-2.7,5.0
11347,Cariboo_CentralCariboo,2023,1,0.9,0.2
11348,Cariboo_CentralCariboo,2023,1,2.4,10.7
11349,Cariboo_CentralCariboo,2023,1,0.3,0.8
11350,Cariboo_CentralCariboo,2023,1,-9.3,0.0
11351,Cariboo_CentralCariboo,2023,1,-17.5,0.0
11352,Cariboo_CentralCariboo,2023,1,-15.0,0.0
11353,Cariboo_CentralCariboo,2023,1,-8.5,12.0
11354,Cariboo_CentralCariboo,2023,2,-4.9,8.8
11355,Cariboo_CentralCariboo,2023,2,-1.8,1.8
11356,Cariboo_CentralCariboo,2023,2,-0.1,0.0
11357,Cariboo_CentralCariboo,2023,2,1.0,0.0
11358,Cariboo_CentralCariboo,2023,2,3.2,0.2
11360,Cariboo_CentralCariboo,2023,2,0.4,1.8
11361,Cariboo_CentralCariboo,2023,2,-2.8,0.0
11362,Cariboo_CentralCariboo,2023,2,-0.1,0.0
11363,Cariboo_CentralCariboo,2023,2,2.1,0.0
11364,Cariboo_CentralCariboo,2023,2,-3.1,1.6
11365,Cariboo_CentralCariboo,2023,2,2.4,0.0
11366,Cariboo_CentralCariboo,2023,2,-1.5,2.8
11367,Cariboo_CentralCariboo,2023,2,-5.5,0.0
11368,Cariboo_CentralCariboo,2023,2,-7.3,0.0
11369,Cariboo_CentralCariboo,2023,2,-2.5,0.6
11370,Cariboo_CentralCariboo,2023,2,-6.8,0.8
11371,Cariboo_CentralCariboo,2023,2,-1.6,0.0
11372,Cariboo_CentralCariboo,2023,2,0.5,9.5
11373,Cariboo_CentralCariboo,2023,2,-1.0,6.0
11374,Cariboo_CentralCariboo,2023,2,-8.3,1.2
11375,Cariboo_CentralCariboo,2023,2,-20.0,0.0
11376,Cariboo_CentralCariboo,2023,2,-21.1,0.0
11377,Cariboo_CentralCariboo,2023,2,-21.7,2.4
11378,Cariboo_CentralCariboo,2023,2,-10.7,12.2
11379,Cariboo_CentralCariboo,2023,2,-6.7,8.0
11380,Cariboo_CentralCariboo,2023,2,-9.6,0.0
11381,Cariboo_CentralCariboo,2023,2,-6.6,2.2
11382,Cariboo_CentralCariboo,2023,3,-9.0,1.6
11383,Cariboo_CentralCariboo,2023,3,-2.0,0.0
11384,Cariboo_CentralCariboo,2023,3,-4.1,0.0
11385,Cariboo_CentralCariboo,2023,3,-5.7,0.2
11386,Cariboo_CentralCariboo,2023,3,-8.7,4.3
11387,Cariboo_CentralCariboo,2023,3,-13.7,1.2
11389,Cariboo_CentralCariboo,2023,3,-3.1,0.0
11390,Cariboo_CentralCariboo,2023,3,-8.1,0.0
11391,Cariboo_CentralCariboo,2023,3,-3.6,0.0
11392,Cariboo_CentralCariboo,2023,3,-7.6,0.2
11393,Cariboo_CentralCariboo,2023,3,-4.1,0.0
11394,Cariboo_CentralCariboo,2023,3,-1.3,1.7
11395,Cariboo_CentralCariboo,2023,3,-2.8,0.0
11396,Cariboo_CentralCariboo,2023,3,-1.4,0.0
11397,Cariboo_CentralCariboo,2023,3,-3.7,0.0
11398,Cariboo_CentralCariboo,2023,3,-0.8,0.0
11399,Cariboo_CentralCariboo,2023,3,2.4,0.0
11400,Cariboo_CentralCariboo,2023,3,2.2,0.0
11401,Cariboo_CentralCariboo,2023,3,2.6,0.0
11402,Cariboo_CentralCariboo,2023,3,1.6,0.0
11403,Cariboo_CentralCariboo,2023,3,1.4,0.0
11404,Cariboo_CentralCariboo,2023,3,1.3,0.0
11405,Cariboo_CentralCariboo,2023,3,0.4,0.0
11407,Cariboo_CentralCariboo,2023,3,0.9,0.0
11408,Cariboo_CentralCariboo,2023,3,-2.2,0.0
11409,Cariboo_CentralCariboo,2023,3,-2.0,0.0
11410,Cariboo_CentralCariboo,2023,3,-0.7,0.0
11411,Cariboo_CentralCariboo,2023,3,0.5,0.0
11412,Cariboo_CentralCariboo,2023,3,-0.5,0.0
11413,Cariboo_CentralCariboo,2023,4,0.7,0.2
11414,Cariboo_CentralCariboo,2023,4,-1.7,0.0
11415,Cariboo_CentralCariboo,2023,4,-1.6,0.0
11416,Cariboo_CentralCariboo,2023,4,-1.2,0.0
11417,Cariboo_CentralCariboo,2023,4,-0.9,0.0
11418,Cariboo_CentralCariboo,2023,4,3.3,0.0
11419,Cariboo_CentralCariboo,2023,4,7.8,0.0
11421,Cariboo_CentralCariboo,2023,4,7.3,1.2
11422,Cariboo_CentralCariboo,2023,4,3.2,0.0
11423,Cariboo_CentralCariboo,2023,4,3.3,1.0
11424,Cariboo_CentralCariboo,2023,4,1.7,6.0
11425,Cariboo_CentralCariboo,2023,4,1.3,0.5
11426,Cariboo_CentralCariboo,2023,4,1.6,0.0
11427,Cariboo_CentralCariboo,2023,4,5.3,0.0
11428,Cariboo_CentralCariboo,2023,4,7.2,0.0
11429,Cariboo_CentralCariboo,2023,4,3.5,0.0
11430,Cariboo_CentralCariboo,2023,4,2.6,0.0
11431,Cariboo_CentralCariboo,2023,4,2.5,0.0
11432,Cariboo_CentralCariboo,2023,4,3.1,0.0
11434,Cariboo_CentralCariboo,2023,4,5.9,0.0
11435,Cariboo_CentralCariboo,2023,4,7.9,0.2
11436,Cariboo_CentralCariboo,2023,4,7.3,0.0
11437,Cariboo_CentralCariboo,2023,4,7.7,0.0
11438,Cariboo_CentralCariboo,2023,4,11.0,0.0
11439,Cariboo_CentralCariboo,2023,4,7.3,0.0
11440,Cariboo_CentralCariboo,2023,4,12.3,0.0
11441,Cariboo_CentralCariboo,2023,4,15.3,0.0
11442,Cariboo_CentralCariboo,2023,4,15.2,4.7
11443,Cariboo_CentralCariboo,2023,5,10.7,3.5
11444,Cariboo_CentralCariboo,2023,5,14.8,0.0
11445,Cariboo_CentralCariboo,2023,5,15.6,3.6
11446,Cariboo_CentralCariboo,2023,5,16.0,0.0
11447,Cariboo_CentralCariboo,2023,5,16.8,0.7
11448,Cariboo_CentralCariboo,2023,5,9.6,7.0
11449,Cariboo_CentralCariboo,2023,5,10.3,3.0
11450,Cariboo_CentralCariboo,2023,5,9.8,0.0
11451,Cariboo_CentralCariboo,2023,5,10.3,0.0
11452,Cariboo_CentralCariboo,2023,5,12.4,0.7
11453,Cariboo_CentralCariboo,2023,5,12.5,0.0
11454,Cariboo_CentralCariboo,2023,5,14.7,0.0
11455,Cariboo_CentralCariboo,2023,5,17.3,0.0
11456,Cariboo_CentralCariboo,2023,5,19.5,0.0
11457,Cariboo_CentralCariboo,2023,5,19.6,0.0
11458,Cariboo_CentralCariboo,2023,5,19.4,0.0
11459,Cariboo_CentralCariboo,2023,5,17.3,0.0
11460,Cariboo_CentralCariboo,2023,5,17.0,0.0
11461,Cariboo_CentralCariboo,2023,5,18.0,0.0
11462,Cariboo_CentralCariboo,2023,5,18.8,0.0
11463,Cariboo_CentralCariboo,2023,5,16.5,0.5
11464,Cariboo_CentralCariboo,2023,5,10.5,0.2
11465,Cariboo_CentralCariboo,2023,5,7.3,19.9
11466,Cariboo_CentralCariboo,2023,5,11.3,0.2
11467,Cariboo_CentralCariboo,2023,5,14.3,0.0
11468,Cariboo_CentralCariboo,2023,5,16.0,0.0
11469,Cariboo_CentralCariboo,2023,5,17.7,0.0
11470,Cariboo_CentralCariboo,2023,5,15.8,0.0
11471,Cariboo_CentralCariboo,2023,5,14.0,0.0
11472,Cariboo_CentralCariboo,2023,5,12.4,0.0
11473,Cariboo_CentralCariboo,2023,5,10.0,0.0
11474,Cariboo_CentralCariboo,2023,6,10.8,0.0
11475,Cariboo_CentralCariboo,2023,6,16.2,0.0
11476,Cariboo_CentralCariboo,2023,6,16.4,0.0
11477,Cariboo_CentralCariboo,2023,6,13.0,0.0
11478,Cariboo_CentralCariboo,2023,6,11.0,0.0
11480,Cariboo_CentralCariboo,2023,6,18.0,0.0
11481,Cariboo_CentralCariboo,2023,6,20.9,0.0
11482,Cariboo_CentralCariboo,2023,6,21.7,0.0
11483,Cariboo_CentralCariboo,2023,6,15.2,12.6
11484,Cariboo_CentralCariboo,2023,6,17.3,0.0
11485,Cariboo_CentralCariboo,2023,6,17.4,0.0
11486,Cariboo_CentralCariboo,2023,6,13.8,3.0
11487,Cariboo_CentralCariboo,2023,6,11.6,0.0
11488,Cariboo_CentralCariboo,2023,6,13.6,0.0
11489,Cariboo_CentralCariboo,2023,6,16.8,2.4
11490,Cariboo_CentralCariboo,2023,6,9.4,2.0
11491,Cariboo_CentralCariboo,2023,6,7.0,0.2
11492,Cariboo_CentralCariboo,2023,6,8.3,3.1
11493,Cariboo_CentralCariboo,2023,6,13.6,0.0
11494,Cariboo_CentralCariboo,2023,6,12.6,10.3
11495,Cariboo_CentralCariboo,2023,6,14.3,0.0
11496,Cariboo_CentralCariboo,2023,6,16.7,0.6
11497,Cariboo_CentralCariboo,2023,6,17.1,0.0
