,Zone,Year,Month,Mean Temp (°C),Total Precip (mm)
0,Kamloops_Lillooet,2021,11,6.285,100.4
0,Kamloops_Lillooet,2021,10,9.851851851851851,30.599999999999994
0,Kamloops_Lillooet,2021,9,14.4375,36.0
0,Kamloops_Lillooet,2021,8,23.031999999999996,63.599999999999994
0,Kamloops_Lillooet,2021,7,25.5741935483871,30.8
0,Kamloops_Lillooet,2021,6,22.303571428571427,2.0
0,Kamloops_Lillooet,2021,5,15.351612903225808,5.6000000000000005
0,Kamloops_Lillooet,2021,4,11.61923076923077,3.2
0,Kamloops_Lillooet,2021,3,7.692307692307693,14.0
0,Kamloops_Lillooet,2021,2,6.183333333333334,2.4000000000000004
0,Kamloops_Lillooet,2021,1,4.875,19.0
0,Kamloops_Lillooet,2020,12,5.800000000000001,12.200000000000001
0,Kamloops_Lillooet,2020,11,5.700000000000001,38.800000000000004
0,Kamloops_Lillooet,2020,10,11.746153846153847,42.4
0,Kamloops_Lillooet,2020,9,19.216666666666672,16.4
0,Kamloops_Lillooet,2020,8,22.351612903225803,8.2
0,Kamloops_Lillooet,2020,7,21.974193548387095,26.6
0,Kamloops_Lillooet,2020,6,18.276666666666667,20.0
0,Kamloops_Lillooet,2020,5,16.32413793103448,35.2
0,Kamloops_Lillooet,2020,4,12.209523809523809,14.999999999999998
0,Kamloops_Lillooet,2020,3,7.390909090909091,3.8000000000000003
0,Kamloops_Lillooet,2020,2,5.630000000000001,27.0
0,Kamloops_Lillooet,2020,1,4.841666666666666,34.8
0,Kamloops_Lillooet,2019,12,4.275,14.8
0,Kamloops_Lillooet,2019,11,6.81875,12.200000000000001
0,Kamloops_Lillooet,2019,10,10.15,14.400000000000002
0,Kamloops_Lillooet,2019,9,16.910000000000004,35.4
0,Kamloops_Lillooet,2019,8,22.71935483870968,12.199999999999998
0,Kamloops_Lillooet,2019,7,21.345161290322583,41.400000000000006
0,Kamloops_Lillooet,2019,6,19.61,31.0
0,Kamloops_Lillooet,2019,5,18.770833333333332,50.0
0,Kamloops_Lillooet,2019,4,,0.0
0,Kamloops_Lillooet,2019,3,,0.0
0,Kamloops_Lillooet,2019,2,,0.0
0,Kamloops_Lillooet,2019,1,,0.0
0,Kamloops_Lillooet,2018,12,,0.0
0,Kamloops_Lillooet,2018,11,,0.0
0,Kamloops_Lillooet,2018,10,,0.0
0,Kamloops_Lillooet,2018,9,,0.0
0,Kamloops_Lillooet,2018,8,,0.0
0,Kamloops_Lillooet,2018,7,,0.0
0,Kamloops_Lillooet,2018,6,,0.0
0,Kamloops_Lillooet,2018,5,,0.0
0,Kamloops_Lillooet,2018,4,,0.0
0,Kamloops_Lillooet,2018,3,,0.0
0,Kamloops_Lillooet,2018,2,,0.0
0,Kamloops_Lillooet,2018,1,,0.0
0,Kamloops_Lillooet,2017,12,,0.0
0,Kamloops_Lillooet,2017,11,,0.0
0,Kamloops_Lillooet,2017,10,,0.0
0,Kamloops_Lillooet,2017,9,,0.0
0,Kamloops_Lillooet,2017,8,,0.0
0,Kamloops_Lillooet,2017,7,,0.0
0,Kamloops_Lillooet,2017,6,,0.0
0,Kamloops_Lillooet,2017,5,,0.0
0,Kamloops_Lillooet,2017,4,,0.0
0,Kamloops_Lillooet,2017,3,,0.0
0,Kamloops_Lillooet,2017,2,,0.0
0,Kamloops_Lillooet,2017,1,,0.0
0,Kamloops_Lillooet,2016,12,,0.0
0,Kamloops_Lillooet,2016,11,,0.0
0,Kamloops_Lillooet,2016,10,,0.0
0,Kamloops_Lillooet,2016,9,,0.0
0,Kamloops_Lillooet,2016,8,,0.0
0,Kamloops_Lillooet,2016,7,,0.0
0,Kamloops_Lillooet,2016,6,,0.0
0,Kamloops_Lillooet,2016,5,,0.0
0,Kamloops_Lillooet,2016,4,,0.0
0,Kamloops_Lillooet,2016,3,,0.0
0,Kamloops_Lillooet,2016,2,,0.0
0,Kamloops_Lillooet,2016,1,,0.0
0,Kamloops_Lillooet,2015,12,,0.0
0,Kamloops_Lillooet,2015,11,,0.0
0,Kamloops_Lillooet,2015,10,,0.0
0,Kamloops_Lillooet,2015,9,,0.0
0,Kamloops_Lillooet,2015,8,,0.0
0,Kamloops_Lillooet,2015,7,,0.0
0,Kamloops_Lillooet,2015,6,,0.0
0,Kamloops_Lillooet,2015,5,,0.0
0,Kamloops_Lillooet,2015,4,,0.0
0,Kamloops_Lillooet,2015,3,3.7,0.0
0,Kamloops_Lillooet,2015,2,5.1571428571428575,52.6
0,Kamloops_Lillooet,2015,1,-0.3903225806451614,25.799999999999994
0,Kamloops_Lillooet,2014,12,-0.806896551724138,16.599999999999998
0,Kamloops_Lillooet,2014,11,1.76551724137931,21.799999999999997
0,Kamloops_Lillooet,2014,10,12.558064516129033,2.6
0,Kamloops_Lillooet,2014,9,17.67,7.0
0,Kamloops_Lillooet,2014,8,23.72258064516129,11.599999999999998
0,Kamloops_Lillooet,2014,7,24.464516129032262,62.6
0,Kamloops_Lillooet,2014,6,19.689285714285717,20.0
0,Kamloops_Lillooet,2014,5,16.23,29.6
0,Kamloops_Lillooet,2014,4,10.706896551724139,9.000000000000002
0,Kamloops_Lillooet,2014,3,4.053333333333334,29.399999999999995
0,Kamloops_Lillooet,2014,2,-3.0107142857142857,18.4
0,Kamloops_Lillooet,2014,1,0.7333333333333333,31.000000000000004
0,Kamloops_Lillooet,2013,12,-0.3419354838709679,27.2
0,Kamloops_Lillooet,2013,11,2.016666666666666,32.199999999999996
0,Kamloops_Lillooet,2013,10,9.223333333333333,7.6
0,Kamloops_Lillooet,2013,9,18.320689655172416,32.0
0,Kamloops_Lillooet,2013,8,22.929032258064517,19.0
0,Kamloops_Lillooet,2013,7,23.87,3.6
0,Kamloops_Lillooet,2013,6,18.76551724137931,54.6
0,Kamloops_Lillooet,2013,5,15.200000000000001,0.4
0,Kamloops_Lillooet,2013,4,,0.0
0,Kamloops_Lillooet,2013,3,,0.0
0,Kamloops_Lillooet,2013,2,,0.0
0,Kamloops_Lillooet,2013,1,,0.0
0,Kamloops_Lillooet,2012,12,,0.0
0,Kamloops_Lillooet,2012,11,,0.0
0,Kamloops_Lillooet,2012,10,10.457142857142856,32.0
0,Kamloops_Lillooet,2012,9,18.096666666666668,5.8
0,Kamloops_Lillooet,2012,8,23.141935483870967,17.599999999999998
0,Kamloops_Lillooet,2012,7,23.66451612903226,42.6
0,Kamloops_Lillooet,2012,6,17.653333333333332,35.6
0,Kamloops_Lillooet,2012,5,14.845161290322576,11.599999999999998
0,Kamloops_Lillooet,2012,4,10.526666666666666,14.2
0,Kamloops_Lillooet,2012,3,4.716666666666667,39.60000000000001
0,Kamloops_Lillooet,2012,2,,0.0
0,Kamloops_Lillooet,2012,1,,0.0
0,Kamloops_Lillooet,2011,12,,0.0
0,Kamloops_Lillooet,2011,11,,0.0
0,Kamloops_Lillooet,2011,10,,0.0
0,Kamloops_Lillooet,2011,9,18.93103448275862,10.2
0,Kamloops_Lillooet,2011,8,22.153333333333332,0.2
0,Kamloops_Lillooet,2011,7,20.373333333333335,20.8
0,Kamloops_Lillooet,2011,6,18.296666666666667,9.8
0,Kamloops_Lillooet,2011,5,13.229032258064517,67.6
0,Kamloops_Lillooet,2011,4,,0.0
0,Kamloops_Lillooet,2011,3,,0.0
0,Kamloops_Lillooet,2011,2,,0.0
0,Kamloops_Lillooet,2011,1,,0.0
0,Kamloops_Lillooet,2010,12,,0.0
0,Kamloops_Lillooet,2010,11,,0.0
0,Kamloops_Lillooet,2010,10,,0.0
0,Kamloops_Lillooet,2010,9,15.941379310344827,49.599999999999994
0,Kamloops_Lillooet,2010,8,21.454838709677418,20.799999999999997
0,Kamloops_Lillooet,2010,7,23.26451612903226,12.8
0,Kamloops_Lillooet,2010,6,18.317241379310346,17.400000000000002
0,Kamloops_Lillooet,2010,5,14.056666666666668,68.0
0,Kamloops_Lillooet,2010,4,,0.0
0,Kamloops_Lillooet,2010,3,,0.0
0,Kamloops_Lillooet,2010,2,,0.0
0,Kamloops_Lillooet,2010,1,,0.0
0,Kamloops_Lillooet,2009,12,,0.0
0,Kamloops_Lillooet,2009,11,,0.0
0,Kamloops_Lillooet,2009,10,,0.0
0,Kamloops_Lillooet,2009,9,18.63793103448276,7.6
0,Kamloops_Lillooet,2009,8,23.277419354838706,1.0
0,Kamloops_Lillooet,2009,7,25.519354838709674,1.6
0,Kamloops_Lillooet,2009,6,21.21666666666666,5.8
0,Kamloops_Lillooet,2009,5,15.58148148148148,7.0
0,Kamloops_Lillooet,2009,4,,0.0
0,Kamloops_Lillooet,2009,3,,0.0
0,Kamloops_Lillooet,2009,2,,0.0
0,Kamloops_Lillooet,2009,1,,0.0
0,Kamloops_Lillooet,2008,12,,0.0
0,Kamloops_Lillooet,2008,11,,0.0
0,Kamloops_Lillooet,2008,10,,0.0
0,Kamloops_Lillooet,2008,9,15.889655172413795,32.2
0,Kamloops_Lillooet,2008,8,21.23225806451613,21.599999999999998
0,Kamloops_Lillooet,2008,7,22.713333333333328,7.6000000000000005
0,Kamloops_Lillooet,2008,6,17.989655172413794,39.2
0,Kamloops_Lillooet,2008,5,15.78666666666667,31.8
0,Kamloops_Lillooet,2008,4,,0.0
0,Kamloops_Lillooet,2008,3,,0.0
0,Kamloops_Lillooet,2008,2,,0.0
0,Kamloops_Lillooet,2008,1,,0.0
0,Kamloops_Merritt,2023,12,,0.0
0,Kamloops_Merritt,2023,11,,0.0
0,Kamloops_Merritt,2023,10,,0.0
0,Kamloops_Merritt,2023,9,,0.0
0,Kamloops_Merritt,2023,8,,0.0
0,Kamloops_Merritt,2023,7,,0.0
0,Kamloops_Merritt,2023,6,17.612499999999997,2.6
0,Kamloops_Merritt,2023,5,15.970967741935485,16.2
0,Kamloops_Merritt,2023,4,4.8578947368421055,7.800000000000001
0,Kamloops_Merritt,2023,3,2.9916666666666667,0.0
0,Kamloops_Merritt,2023,2,0.9272727272727272,0.0
0,Kamloops_Merritt,2023,1,-0.8807692307692307,0.0
0,Kamloops_Merritt,2022,12,,0.0
0,Kamloops_Merritt,2022,11,,0.0
0,Kamloops_Merritt,2022,10,,0.0
0,Kamloops_Merritt,2022,9,,0.0
0,Kamloops_Merritt,2022,8,,0.0
0,Kamloops_Merritt,2022,7,,0.0
0,Kamloops_Merritt,2022,6,,0.0
0,Kamloops_Merritt,2022,5,,0.0
0,Kamloops_Merritt,2022,4,,0.0
0,Kamloops_Merritt,2022,3,,0.0
0,Kamloops_Merritt,2022,2,,0.0
0,Kamloops_Merritt,2022,1,,0.0
0,Kamloops_Merritt,2021,12,,0.0
0,Kamloops_Merritt,2021,11,,0.0
0,Kamloops_Merritt,2021,10,,0.0
0,Kamloops_Merritt,2021,9,,0.0
0,Kamloops_Merritt,2021,8,,0.0
0,Kamloops_Merritt,2021,7,,0.0
0,Kamloops_Merritt,2021,6,,0.0
0,Kamloops_Merritt,2021,5,,0.0
0,Kamloops_Merritt,2021,4,,0.0
0,Kamloops_Merritt,2021,3,,0.0
0,Kamloops_Merritt,2021,2,,0.0
0,Kamloops_Merritt,2021,1,1.3071428571428572,21.599999999999998
0,Kamloops_Merritt,2020,12,,0.0
0,Kamloops_Merritt,2020,11,,0.0
0,Kamloops_Merritt,2020,10,,0.0
0,Kamloops_Merritt,2020,9,,0.0
0,Kamloops_Merritt,2020,8,,0.0
0,Kamloops_Merritt,2020,7,,0.0
0,Kamloops_Merritt,2020,6,,0.0
0,Kamloops_Merritt,2020,5,,0.0
0,Kamloops_Merritt,2020,4,,0.0
0,Kamloops_Merritt,2020,3,,0.0
0,Kamloops_Merritt,2020,2,0.9607142857142857,5.6000000000000005
0,Kamloops_Merritt,2020,1,-2.1709677419354843,42.49999999999999
0,Kamloops_Merritt,2019,12,-1.6806451612903226,21.799999999999997
0,Kamloops_Merritt,2019,11,1.3666666666666667,13.8
0,Kamloops_Merritt,2019,10,5.693548387096776,35.2
0,Kamloops_Merritt,2019,9,13.806666666666668,60.6
0,Kamloops_Merritt,2019,8,19.351612903225803,8.200000000000001
0,Kamloops_Merritt,2019,7,19.019354838709674,40.199999999999996
0,Kamloops_Merritt,2019,6,15.768421052631577,39.300000000000004
0,Kamloops_Merritt,2019,5,14.638709677419355,32.2
0,Kamloops_Merritt,2019,4,,0.0
0,Kamloops_Merritt,2019,3,,0.0
0,Kamloops_Merritt,2019,2,-9.722222222222221,20.4
0,Kamloops_Merritt,2019,1,-0.6967741935483871,30.6
0,Kamloops_Merritt,2018,12,-0.045161290322580615,17.6
0,Kamloops_Merritt,2018,11,3.3366666666666664,22.5
0,Kamloops_Merritt,2018,10,7.083870967741938,30.799999999999997
0,Kamloops_Merritt,2018,9,12.703333333333335,61.0
0,Kamloops_Merritt,2018,8,19.6516129032258,24.999999999999996
0,Kamloops_Merritt,2018,7,20.574193548387093,12.2
0,Kamloops_Merritt,2018,6,15.756666666666668,30.4
0,Kamloops_Merritt,2018,5,16.15483870967742,5.7
0,Kamloops_Merritt,2018,4,8.153333333333336,48.4
0,Kamloops_Merritt,2018,3,2.5774193548387094,25.200000000000003
0,Kamloops_Merritt,2018,2,-3.896428571428572,27.200000000000003
0,Kamloops_Merritt,2018,1,-1.9129032258064516,53.2
0,Kamloops_Merritt,2017,12,-5.1000000000000005,60.599999999999994
0,Kamloops_Merritt,2017,11,1.4366666666666665,52.400000000000006
0,Kamloops_Merritt,2017,10,7.312903225806453,56.6
0,Kamloops_Merritt,2017,9,15.616666666666667,5.2
0,Kamloops_Merritt,2017,8,20.745161290322578,2.0
0,Kamloops_Merritt,2017,7,20.403225806451612,0.2
0,Kamloops_Merritt,2017,6,16.95,5.8
0,Kamloops_Merritt,2017,5,13.319354838709678,43.6
0,Kamloops_Merritt,2017,4,7.3900000000000015,43.6
0,Kamloops_Merritt,2017,3,3.8451612903225802,33.99999999999999
0,Kamloops_Merritt,2017,2,-4.507142857142857,61.2
0,Kamloops_Merritt,2017,1,-7.509677419354839,16.8
0,Kamloops_Merritt,2016,12,-7.661290322580645,35.2
0,Kamloops_Merritt,2016,11,5.506666666666669,29.799999999999997
0,Kamloops_Merritt,2016,10,7.680645161290324,62.599999999999994
0,Kamloops_Merritt,2016,9,13.629999999999999,20.400000000000002
0,Kamloops_Merritt,2016,8,19.574193548387093,10.4
0,Kamloops_Merritt,2016,7,18.406451612903226,91.4
0,Kamloops_Merritt,2016,6,16.866666666666667,28.0
0,Kamloops_Merritt,2016,5,13.483870967741938,37.0
0,Kamloops_Merritt,2016,4,11.326666666666666,33.2
0,Kamloops_Merritt,2016,3,6.122580645161291,33.1
0,Kamloops_Merritt,2016,2,3.1689655172413795,21.599999999999998
0,Kamloops_Merritt,2016,1,-2.664516129032258,21.800000000000004
0,Kamloops_Merritt,2015,12,-1.5161290322580645,79.8
0,Kamloops_Merritt,2015,11,-0.7433333333333331,41.800000000000004
0,Kamloops_Merritt,2015,10,9.325806451612904,35.2
0,Kamloops_Merritt,2015,9,13.283333333333335,18.6
0,Kamloops_Merritt,2015,8,19.899999999999995,23.1
0,Kamloops_Merritt,2015,7,21.367741935483863,6.4
0,Kamloops_Merritt,2015,6,19.346666666666668,30.2
0,Kamloops_Merritt,2015,5,14.68709677419355,55.0
0,Kamloops_Merritt,2015,4,8.053333333333335,5.2
0,Kamloops_Merritt,2015,3,7.506451612903227,6.6
0,Kamloops_Merritt,2015,2,3.8500000000000005,8.2
0,Kamloops_Merritt,2015,1,-1.0225806451612907,45.800000000000004
0,Kamloops_Merritt,2014,12,-1.896774193548387,27.2
0,Kamloops_Merritt,2014,11,-0.4566666666666668,14.3
0,Kamloops_Merritt,2014,10,10.96451612903226,15.899999999999999
0,Kamloops_Merritt,2014,9,15.093333333333334,13.8
0,Kamloops_Merritt,2014,8,20.777419354838706,6.2
0,Kamloops_Merritt,2014,7,21.71290322580645,25.0
0,Kamloops_Merritt,2014,6,16.133333333333333,34.2
0,Kamloops_Merritt,2014,5,13.296774193548389,52.99999999999999
0,Kamloops_Merritt,2014,4,8.07,13.2
0,Kamloops_Merritt,2014,3,3.203225806451613,22.8
0,Kamloops_Merritt,2014,2,-4.778571428571429,16.5
0,Kamloops_Merritt,2014,1,-0.7709677419354838,18.999999999999996
0,Kamloops_Merritt,2013,12,-2.774193548387097,27.400000000000002
0,Kamloops_Merritt,2013,11,0.36999999999999994,32.4
0,Kamloops_Merritt,2013,10,7.18709677419355,13.999999999999998
0,Kamloops_Merritt,2013,9,16.064285714285713,27.4
0,Kamloops_Merritt,2013,8,20.603225806451608,30.0
0,Kamloops_Merritt,2013,7,20.69032258064515,6.800000000000001
0,Kamloops_Merritt,2013,6,16.266666666666666,49.7
0,Kamloops_Merritt,2013,5,13.483870967741936,46.599999999999994
0,Kamloops_Merritt,2013,4,7.526666666666667,22.6
0,Kamloops_Merritt,2013,3,5.122580645161291,20.0
0,Kamloops_Merritt,2013,2,2.0357142857142856,3.5
0,Kamloops_Merritt,2013,1,-5.300000000000001,6.0
0,Kamloops_Merritt,2012,12,-2.72258064516129,41.1
0,Kamloops_Merritt,2012,11,2.8633333333333337,56.900000000000006
0,Kamloops_Merritt,2012,10,8.16451612903226,39.300000000000004
0,Kamloops_Merritt,2012,9,15.266666666666667,0.0
0,Kamloops_Merritt,2012,8,19.812903225806444,4.0
0,Kamloops_Merritt,2012,7,20.535483870967738,47.2
0,Kamloops_Merritt,2012,6,14.346666666666668,44.0
0,Kamloops_Merritt,2012,5,11.816129032258065,12.7
0,Kamloops_Merritt,2012,4,8.180000000000001,24.7
0,Kamloops_Merritt,2012,3,3.2838709677419353,28.0
0,Kamloops_Merritt,2012,2,-0.11379310344827588,11.4
0,Kamloops_Merritt,2012,1,-2.5354838709677425,38.6
0,Kamloops_Merritt,2011,12,-0.6032258064516133,14.4
0,Kamloops_Merritt,2011,11,0.41538461538461535,59.300000000000004
0,Kamloops_Merritt,2011,10,8.135714285714286,17.6
0,Kamloops_Merritt,2011,9,16.47241379310345,28.8
0,Kamloops_Merritt,2011,8,18.719354838709677,0.0
0,Kamloops_Merritt,2011,7,17.65806451612903,48.4
0,Kamloops_Merritt,2011,6,15.123333333333333,15.299999999999999
0,Kamloops_Merritt,2011,5,10.93225806451613,44.6
0,Kamloops_Merritt,2011,4,5.773333333333335,18.3
0,Kamloops_Merritt,2011,3,3.5387096774193543,21.8
0,Kamloops_Merritt,2011,2,-3.2785714285714285,22.5
0,Kamloops_Merritt,2011,1,-1.7677419354838713,43.7
0,Kamloops_Merritt,2010,12,-1.9333333333333333,14.4
0,Kamloops_Merritt,2010,11,-1.4035714285714285,32.7
0,Kamloops_Merritt,2010,10,9.158064516129034,12.0
0,Kamloops_Merritt,2010,9,13.859999999999998,44.9
0,Kamloops_Merritt,2010,8,18.341935483870966,27.900000000000002
0,Kamloops_Merritt,2010,7,19.348387096774193,13.100000000000001
0,Kamloops_Merritt,2010,6,15.346666666666668,27.6
0,Kamloops_Merritt,2010,5,10.63225806451613,56.8
0,Kamloops_Merritt,2010,4,8.023333333333335,4.8999999999999995
0,Kamloops_Merritt,2010,3,5.56451612903226,29.900000000000002
0,Kamloops_Merritt,2010,2,2.3821428571428567,10.0
0,Kamloops_Merritt,2010,1,-0.14193548387096774,20.2
0,Kamloops_Merritt,2009,12,-7.945161290322582,39.5
0,Kamloops_Merritt,2009,11,4.266666666666667,59.599999999999994
0,Kamloops_Merritt,2009,10,6.200000000000001,58.6
0,Kamloops_Merritt,2009,9,16.616666666666667,30.8
0,Kamloops_Merritt,2009,8,20.319354838709675,1.2
0,Kamloops_Merritt,2009,7,21.287096774193543,18.6
0,Kamloops_Merritt,2009,6,16.926666666666666,24.3
0,Kamloops_Merritt,2009,5,12.241935483870968,10.6
0,Kamloops_Merritt,2009,4,7.550000000000001,18.1
0,Kamloops_Merritt,2009,3,0.9354838709677421,23.200000000000003
0,Kamloops_Merritt,2009,2,-1.45,13.0
0,Kamloops_Merritt,2009,1,-3.3741935483870966,6.5
0,Kamloops_Merritt,2008,12,-8.270967741935484,35.8
0,Kamloops_Merritt,2008,11,3.9433333333333334,17.099999999999998
0,Kamloops_Merritt,2008,10,7.6709677419354865,27.6
0,Kamloops_Merritt,2008,9,13.9,16.1
0,Kamloops_Merritt,2008,8,18.515384615384615,7.1
0,Kamloops_Merritt,2008,7,19.354166666666668,9.0
0,Kamloops_Merritt,2008,6,14.706666666666669,28.000000000000004
0,Kamloops_Merritt,2008,5,13.500000000000002,37.699999999999996
0,Kamloops_Merritt,2008,4,4.5600000000000005,5.4
0,Kamloops_Merritt,2008,3,3.3766666666666665,2.0
0,Kamloops_Merritt,2008,2,1.2,7.8
0,Kamloops_Merritt,2008,1,-5.806451612903226,16.0
0,Kamloops_Penticton,2023,12,,0.0
0,Kamloops_Penticton,2023,11,,0.0
0,Kamloops_Penticton,2023,10,,0.0
0,Kamloops_Penticton,2023,9,,0.0
0,Kamloops_Penticton,2023,8,23.97142857142857,0.6
0,Kamloops_Penticton,2023,7,22.735714285714284,1.0
0,Kamloops_Penticton,2023,6,19.35666666666667,2.3
0,Kamloops_Penticton,2023,5,17.483870967741936,47.19999999999999
0,Kamloops_Penticton,2023,4,8.1,19.0
0,Kamloops_Penticton,2023,3,2.954838709677419,1.8
0,Kamloops_Penticton,2023,2,0.5,9.600000000000001
0,Kamloops_Penticton,2023,1,0.7833333333333337,12.2
0,Kamloops_Penticton,2022,12,-4.800000000000001,33.5
0,Kamloops_Penticton,2022,11,-0.7499999999999999,48.800000000000004
0,Kamloops_Penticton,2022,10,11.574193548387097,1.0
0,Kamloops_Penticton,2022,9,16.725925925925928,14.600000000000001
0,Kamloops_Penticton,2022,8,22.91,27.699999999999996
0,Kamloops_Penticton,2022,7,22.50357142857143,15.0
0,Kamloops_Penticton,2022,6,16.872413793103448,54.400000000000006
0,Kamloops_Penticton,2022,5,12.093333333333334,32.5
0,Kamloops_Penticton,2022,4,6.862962962962963,10.6
0,Kamloops_Penticton,2022,3,6.076666666666667,16.8
0,Kamloops_Penticton,2022,2,-0.1440000000000001,9.0
0,Kamloops_Penticton,2022,1,-1.4870967741935484,27.8
0,Kamloops_Penticton,2021,12,-3.528571428571428,24.3
0,Kamloops_Penticton,2021,11,4.806896551724138,25.8
0,Kamloops_Penticton,2021,10,9.033333333333333,47.9
0,Kamloops_Penticton,2021,9,15.569999999999999,18.3
0,Kamloops_Penticton,2021,8,20.779999999999998,12.2
0,Kamloops_Penticton,2021,7,24.580645161290327,9.1
0,Kamloops_Penticton,2021,6,20.7,13.400000000000002
0,Kamloops_Penticton,2021,5,13.916666666666664,9.100000000000001
0,Kamloops_Penticton,2021,4,9.596551724137933,15.200000000000001
0,Kamloops_Penticton,2021,3,5.119354838709677,4.6000000000000005
0,Kamloops_Penticton,2021,2,-0.4,21.9
0,Kamloops_Penticton,2021,1,1.3214285714285714,14.4
0,Kamloops_Penticton,2020,12,0.6064516129032257,38.2
0,Kamloops_Penticton,2020,11,3.88,23.2
0,Kamloops_Penticton,2020,10,8.455172413793104,48.1
0,Kamloops_Penticton,2020,9,16.826666666666668,7.199999999999999
0,Kamloops_Penticton,2020,8,20.51111111111111,11.0
0,Kamloops_Penticton,2020,7,,0.0
0,Kamloops_Penticton,2020,6,,0.0
0,Kamloops_Penticton,2020,5,12.541666666666666,24.2
0,Kamloops_Penticton,2020,4,8.016666666666667,7.199999999999999
0,Kamloops_Penticton,2020,3,3.8225806451612905,13.799999999999999
0,Kamloops_Penticton,2020,2,1.882758620689655,24.6
0,Kamloops_Penticton,2020,1,0.22000000000000003,33.3
0,Kamloops_Penticton,2019,12,0.7322580645161287,31.799999999999997
0,Kamloops_Penticton,2019,11,2.726666666666667,14.0
0,Kamloops_Penticton,2019,10,7.0137931034482754,19.400000000000002
0,Kamloops_Penticton,2019,9,15.833333333333337,61.0
0,Kamloops_Penticton,2019,8,20.869999999999997,21.0
0,Kamloops_Penticton,2019,7,20.412903225806446,24.400000000000006
0,Kamloops_Penticton,2019,6,18.192592592592593,25.0
0,Kamloops_Penticton,2019,5,15.706666666666662,24.0
0,Kamloops_Penticton,2019,4,9.089655172413792,16.200000000000003
0,Kamloops_Penticton,2019,3,2.1741935483870964,14.2
0,Kamloops_Penticton,2019,2,-6.085714285714286,22.0
0,Kamloops_Penticton,2019,1,0.0677419354838709,28.0
0,Kamloops_Penticton,2018,12,1.7741935483870968,11.200000000000001
0,Kamloops_Penticton,2018,11,3.9000000000000004,33.8
0,Kamloops_Penticton,2018,10,7.861290322580646,40.0
0,Kamloops_Penticton,2018,9,14.06,26.8
0,Kamloops_Penticton,2018,8,20.153333333333332,2.4000000000000004
0,Kamloops_Penticton,2018,7,21.62,6.0
0,Kamloops_Penticton,2018,6,17.296666666666667,34.8
0,Kamloops_Penticton,2018,5,16.91290322580645,30.400000000000002
0,Kamloops_Penticton,2018,4,8.658620689655173,46.2
0,Kamloops_Penticton,2018,3,3.706451612903226,70.40000000000002
0,Kamloops_Penticton,2018,2,-1.4714285714285713,31.9
0,Kamloops_Penticton,2018,1,0.7870967741935486,43.1
0,Kamloops_Penticton,2017,12,-2.635483870967742,57.6
0,Kamloops_Penticton,2017,11,4.007142857142857,44.7
0,Kamloops_Penticton,2017,10,8.103225806451613,14.2
0,Kamloops_Penticton,2017,9,16.17142857142857,8.6
0,Kamloops_Penticton,2017,8,21.44333333333333,0.0
0,Kamloops_Penticton,2017,7,22.570967741935483,0.0
0,Kamloops_Penticton,2017,6,17.49,18.5
0,Kamloops_Penticton,2017,5,14.177419354838712,88.5
0,Kamloops_Penticton,2017,4,8.342857142857143,51.300000000000004
0,Kamloops_Penticton,2017,3,4.464516129032258,44.0
0,Kamloops_Penticton,2017,2,-1.957142857142857,30.2
0,Kamloops_Penticton,2017,1,-4.3,15.5
0,Kamloops_Penticton,2016,12,-4.229032258064516,28.2
0,Kamloops_Penticton,2016,11,7.583333333333333,26.3
0,Kamloops_Penticton,2016,10,9.626666666666669,49.4
0,Kamloops_Penticton,2016,9,15.532142857142857,28.8
0,Kamloops_Penticton,2016,8,21.2258064516129,2.2
0,Kamloops_Penticton,2016,7,20.00645161290322,31.4
0,Kamloops_Penticton,2016,6,17.824137931034482,74.0
0,Kamloops_Penticton,2016,5,15.087096774193546,26.400000000000002
0,Kamloops_Penticton,2016,4,12.526666666666669,4.0
0,Kamloops_Penticton,2016,3,6.46,47.0
0,Kamloops_Penticton,2016,2,2.8379310344827586,35.2
0,Kamloops_Penticton,2016,1,0.7741935483870968,42.3
0,Kamloops_Penticton,2015,12,0.4225806451612903,51.3
0,Kamloops_Penticton,2015,11,2.2233333333333336,41.0
0,Kamloops_Penticton,2015,10,10.590322580645159,40.1
0,Kamloops_Penticton,2015,9,14.841379310344829,8.6
0,Kamloops_Penticton,2015,8,21.15483870967742,22.600000000000005
0,Kamloops_Penticton,2015,7,22.990322580645163,26.999999999999996
0,Kamloops_Penticton,2015,6,20.737931034482763,40.8
0,Kamloops_Penticton,2015,5,15.413793103448276,36.4
0,Kamloops_Penticton,2015,4,9.456666666666667,7.4
0,Kamloops_Penticton,2015,3,7.848387096774195,23.5
0,Kamloops_Penticton,2015,2,4.553571428571429,18.599999999999998
0,Kamloops_Penticton,2015,1,0.9866666666666666,58.800000000000004
0,Kamloops_Penticton,2014,12,0.703225806451613,46.60000000000001
0,Kamloops_Penticton,2014,11,1.4034482758620686,46.1
0,Kamloops_Penticton,2014,10,11.912903225806451,45.4
0,Kamloops_Penticton,2014,9,15.659999999999997,31.200000000000003
0,Kamloops_Penticton,2014,8,21.748387096774195,15.8
0,Kamloops_Penticton,2014,7,22.79677419354838,21.2
0,Kamloops_Penticton,2014,6,17.41785714285714,45.00000000000001
0,Kamloops_Penticton,2014,5,14.17666666666667,30.6
0,Kamloops_Penticton,2014,4,8.770000000000001,33.4
